：,w,標點符號,x
「,w,標點符號,x
大地,n,名詞,obj
開,v,動詞,x
滿,a,形容詞,x
了,y,語氣詞,x
花,n,名詞,obj
，,w,標點符號,x
就,d,副詞,x
是,vshi,是,x
春天,t,時間詞,time
來,v,動詞,x
了,y,語氣詞,x
。,w,標點符號,x
」,w,標點符號,x
,,,
弟弟,n,名詞,per
又,d,副詞,x
問,v,動詞,x
：,w,標點符號,x
「,w,標點符號,x
春天,t,時間詞,time
是,vshi,是,x
怎麼,r,代詞,x
來,v,動詞,x
的,u,助詞,x
？,w,標點符號,x
是,vshi,是,x
坐車,v,動詞,x
來,v,動詞,x
的,u,助詞,x
？,w,標點符號,x
還是,c,連詞,x
走,v,動詞,x
來,v,動詞,x
的,u,助詞,x
？,w,標點符號,x
」,w,標點符號,x
,,,
媽媽,n,名詞,per
笑,v,動詞,x
著,v,動詞,x
對,p,介詞,x
弟弟,n,名詞,per
說,v,動詞,x
：,w,標點符號,x
「,w,標點符號,x
春天,t,時間詞,time
不,d,副詞,x
坐,v,動詞,x
車,n,名詞,x
，,w,標點符號,x
也,d,副詞,x
不,d,副詞,x
走路,v,動詞,x
，,w,標點符號,x
只要,c,連詞,x
花,v,動詞,x
開,v,動詞,x
了,y,語氣詞,x
，,w,標點符號,x
草,n,名詞,obj
綠,a,形容詞,x
了,y,語氣詞,x
，,w,標點符號,x
春天,t,時間詞,time
就,d,副詞,x
來,v,動詞,x
了,y,語氣詞,x
。,w,標點符號,x
」,w,標點符號,x
,,,
有,vyou,有,x
一,m,數詞,x
隻,q,量詞,x
愛,v,動詞,x
唱歌,v,動詞,x
的,u,助詞,x
烏鴉,n,名詞,per
，,w,標點符號,x
唱,v,動詞,x
得,u,助詞,x
口渴,v,動詞,x
了,y,語氣詞,x
。,w,標點符號,x
,,,
烏鴉,n,名詞,per
正,d,副詞,x
想,v,動詞,x
找,v,動詞,x
水,n,名詞,x
喝,v,動詞,x
的,u,助詞,x
時候,n,名詞,x
，,w,標點符號,x
看見,v,動詞,x
了,y,語氣詞,x
一個,m,數詞,x
水瓶,n,名詞,obj
，,w,標點符號,x
他,r,代詞,per
很高興,a,形容詞,x
。,w,標點符號,x
,,,
可是,c,連詞,x
再,d,副詞,x
看看,v,動詞,x
，,w,標點符號,x
水瓶,n,名詞,obj
裡,f,方位詞,x
只,d,副詞,x
有,vyou,有,x
一點點,m,數詞,x
水,n,名詞,obj
，,w,標點符號,x
瓶口,n,名詞,obj
又小,a,形容詞,x
，,w,標點符號,x
他,r,代詞,per
喝,v,動詞,x
不,d,副詞,x
到,v,動詞,x
瓶,n,名詞,obj
裡,f,方位詞,x
的,u,助詞,x
水,n,名詞,obj
。,w,標點符號,x
,,,
小烏鴉,n,名詞,per
，,w,標點符號,x
想,v,動詞,x
出,v,動詞,x
了,y,語氣詞,x
一個,m,數詞,x
法子,n,名詞,obj
，,w,標點符號,x
他,r,代詞,per
把,p,介詞,x
許多,m,數詞,x
小石子,n,名詞,obj
，,w,標點符號,x
放到,v,動詞,x
水瓶,n,名詞,obj
裡,f,方位詞,x
。,w,標點符號,x
,,,
水瓶,n,名詞,obj
裡,f,方位詞,x
的,u,助詞,x
水,n,名詞,obj
升高,v,動詞,x
了,y,語氣詞,x
，,w,標點符號,x
烏鴉,n,名詞,per
就,d,副詞,x
喝,v,動詞,x
到,v,動詞,x
水,n,名詞,obj
了,y,語氣詞,x
。,w,標點符號,x
,,,
有,vyou,有,x
一,m,數詞,x
天,q,量詞,x
，,w,標點符號,x
爸爸,n,名詞,per
對,p,介詞,x
我們,r,代詞,per
,,,
說,v,動詞,x
：,w,標點符號,x
「,w,標點符號,x
種,v,動詞,x
樹,n,名詞,obj
很重要,a,形容詞,x
，,w,標點符號,x
我們,r,代詞,per
一起,d,副詞,x
來,v,動詞,x
種樹,v,動詞,x
吧,y,語氣詞,x
！,w,標點符號,x
」,w,標點符號,x
,,,
爸爸,n,名詞,per
種,v,動詞,x
的,u,助詞,x
是,vshi,是,x
松樹,n,名詞,obj
，,w,標點符號,x
他,r,代詞,per
說,v,動詞,x
松樹,n,名詞,obj
不怕,v,動詞,x
風雨,n,名詞,obj
，,w,標點符號,x
活,v,動詞,x
得,u,助詞,x
長,a,形容詞,x
。,w,標點符號,x
,,,
我,r,代詞,per
種,v,動詞,x
了,y,語氣詞,x
山茶花,n,名詞,obj
，,w,標點符號,x
山茶花,n,名詞,obj
很好看,a,形容詞,x
。,w,標點符號,x
,,,
弟弟,n,名詞,per
要,v,動詞,x
種,v,動詞,x
香蕉,n,名詞,obj
，,w,標點符號,x
他,r,代詞,per
說,v,動詞,x
香蕉,n,名詞,obj
最好吃,a,形容詞,x
。,w,標點符號,x
,,,
媽媽,n,名詞,per
說,v,動詞,x
：,w,標點符號,x
「,w,標點符號,x
你們,r,代詞,per
種,v,動詞,x
樹,n,名詞,x
，,w,標點符號,x
我,r,代詞,per
來,v,動詞,x
澆水,v,動詞,x
。,w,標點符號,x
樹,n,名詞,obj
很快,d,副詞,x
就,d,副詞,x
會,v,動詞,x
長,v,動詞,x
得,u,助詞,x
高又大,a,形容詞,x
。,w,標點符號,x
」,w,標點符號,x
,,,
有,vyou,有,x
一,m,數詞,x
隻,q,量詞,x
小烏鴉,n,名詞,per
找到,v,動詞,x
一,m,數詞,x
塊,q,量詞,x
肉,n,名詞,obj
，,w,標點符號,x
他,r,代詞,per
叼,v,動詞,x
著,v,動詞,x
這塊,r,代詞,x
肉,n,名詞,obj
，,w,標點符號,x
飛,v,動詞,x
到,v,動詞,x
一,m,數詞,x
棵,q,量詞,x
大樹,n,名詞,obj
上,f,方位詞,x
，,w,標點符號,x
小烏鴉,n,名詞,per
正要,d,副詞,x
吃,v,動詞,x
這塊,r,代詞,x
肉,n,名詞,obj
時,n,名詞,x
，,w,標點符號,x
被,p,介詞,x
樹,v,動詞,x
下,v,動詞,x
的,u,助詞,x
狐狸,n,名詞,per
看到,v,動詞,x
了,y,語氣詞,x
。,w,標點符號,x
,,,
狐狸,n,名詞,per
也,d,副詞,x
想,v,動詞,x
吃,v,動詞,x
那,r,代詞,x
塊,q,量詞,x
肉,n,名詞,obj
，,w,標點符號,x
就,d,副詞,x
對,p,介詞,x
烏鴉,n,名詞,per
說,v,動詞,x
：,w,標點符號,x
「,w,標點符號,x
烏鴉姑娘,n,名詞,per
，,w,標點符號,x
聽說,v,動詞,x
你,r,代詞,per
的,u,助詞,x
歌聲,n,名詞,obj
很好聽,a,形容詞,x
，,w,標點符號,x
你,r,代詞,per
可以,v,動詞,x
唱歌,v,動詞,x
給,p,介詞,x
我,r,代詞,per
聽,v,動詞,x
嗎,y,語氣詞,x
？,w,標點符號,x
」,w,標點符號,x
,,,
烏鴉,n,名詞,per
聽到,v,動詞,x
狐狸,n,名詞,per
說,v,動詞,x
他,r,代詞,per
的,u,助詞,x
歌聲,n,名詞,obj
很好聽,a,形容詞,x
，,w,標點符號,x
心裡,s,處所詞,place
很高興,a,形容詞,x
,,,
，,w,標點符號,x
就,d,副詞,x
開口,v,動詞,x
唱歌,v,動詞,x
，,w,標點符號,x
想不到,v,動詞,x
一,d,副詞,x
開口,v,動詞,x
，,w,標點符號,x
口裡,s,處所詞,place
叼,v,動詞,x
著,v,動詞,x
的,u,助詞,x
肉,n,名詞,obj
就,d,副詞,x
掉,v,動詞,x
到,v,動詞,x
樹,n,名詞,obj
下,v,動詞,x
了,y,語氣詞,x
，,w,標點符號,x
聰明的,a,形容詞,x
狐狸,n,名詞,per
高興的,a,形容詞,x
叼著肉,n,名詞,obj
走,v,動詞,x
了,y,語氣詞,x
。,w,標點符號,x
,,,
我,r,代詞,per
是,vshi,是,x
一,m,數詞,x
隻,q,量詞,x
小蝸牛,n,名詞,per
，,w,標點符號,x
,,,
我,r,代詞,per
有,vyou,有,x
一個,m,數詞,x
可愛的,a,形容詞,x
家,n,名詞,obj
。,w,標點符號,x
,,,
我,r,代詞,per
的,u,助詞,x
家,n,名詞,obj
小小的,z,狀態詞,x
，,w,標點符號,x
只,d,副詞,x
有,vyou,有,x
一個,m,數詞,x
房間,n,名詞,obj
。,w,標點符號,x
,,,
想,v,動詞,x
請,v,動詞,x
你,r,代詞,per
進來,v,動詞,x
坐,v,動詞,x
坐,v,動詞,x
，,w,標點符號,x
可是,c,連詞,x
沒,v,動詞,x
地方,n,名詞,obj
。,w,標點符號,x
,,,
我,r,代詞,per
每天,r,代詞,x
辛苦,a,形容詞,x
的,u,助詞,x
背,n,名詞,x
著,v,動詞,x
小房子,n,名詞,x
走路,v,動詞,x
，,w,標點符號,x
,,,
我,r,代詞,per
背,v,動詞,x
著,v,動詞,x
小房子,n,名詞,x
爬,v,動詞,x
樹,n,名詞,obj
，,w,標點符號,x
,,,
我,r,代詞,per
背,v,動詞,x
著,v,動詞,x
小房子,n,名詞,x
找,v,動詞,x
食obj,n,名詞,obj
。,w,標點符號,x
,,,
下雨,v,動詞,x
了,y,語氣詞,x
，,w,標點符號,x
我,r,代詞,per
也,d,副詞,x
躲,v,動詞,x
在,p,介詞,x
我,r,代詞,per
的,u,助詞,x
小房子,n,名詞,obj
裡,f,方位詞,x
，,w,標點符號,x
,,,
我,r,代詞,per
一直,d,副詞,x
和,p,介詞,x
我,r,代詞,per
的,u,助詞,x
小房子,n,名詞,x
在,p,介詞,x
一起,s,處所詞,x
。,w,標點符號,x
,,,
我,r,代詞,per
天天,q,量詞,x
背,v,動詞,x
著,v,動詞,x
我,r,代詞,per
的,u,助詞,x
家,n,名詞,obj
，,w,標點符號,x
我,r,代詞,per
愛,v,動詞,x
我,r,代詞,per
的,u,助詞,x
家,n,名詞,obj
。,w,標點符號,x
,,,
橋,n,名詞,obj
的,u,助詞,x
這,r,代詞,x
一,m,數詞,x
頭,q,量詞,x
，,w,標點符號,x
有,vyou,有,x
一,m,數詞,x
隻,q,量詞,x
白狗,n,名詞,obj
。,w,標點符號,x
,,,
橋,n,名詞,per
的,u,助詞,x
那,r,代詞,x
一,m,數詞,x
頭,q,量詞,x
，,w,標點符號,x
有,vyou,有,x
一,m,數詞,x
隻,q,量詞,x
黑狗,n,名詞,obj
。,w,標點符號,x
,,,
白狗,n,名詞,per
要,v,動詞,x
過,v,動詞,x
橋,n,名詞,x
，,w,標點符號,x
黑狗,n,名詞,per
也,d,副詞,x
要,v,動詞,x
過橋,ns,地名,place
。,w,標點符號,x
,,,
誰,r,代詞,per
都,d,副詞,x
不,d,副詞,x
讓,v,動詞,x
誰,r,代詞,per
，,w,標點符號,x
誰,r,代詞,per
也,d,副詞,x
不,d,副詞,x
肯,v,動詞,x
退後,v,動詞,x
。,w,標點符號,x
,,,
兩,m,數詞,x
隻,q,量詞,x
狗,n,名詞,per
打,v,動詞,x
起來,v,動詞,x
，,w,標點符號,x
都,d,副詞,x
掉,v,動詞,x
到,v,動詞,x
河裡,s,處所詞,place
去,v,動詞,x
了,y,語氣詞,x
。,w,標點符號,x
,,,
橋,n,名詞,obj
的,u,助詞,x
東邊,f,方位詞,x
，,w,標點符號,x
有,vyou,有,x
一,m,數詞,x
隻,q,量詞,x
白羊,n,名詞,obj
。,w,標點符號,x
,,,
橋,n,名詞,obj
的,u,助詞,x
西邊,f,方位詞,x
，,w,標點符號,x
有,vyou,有,x
一,m,數詞,x
隻,q,量詞,x
黑羊,n,名詞,obj
。,w,標點符號,x
,,,
白羊,n,名詞,per
要,v,動詞,x
過,v,動詞,x
橋,n,名詞,obj
，,w,標點符號,x
黑羊,n,名詞,per
也,d,副詞,x
要,v,動詞,x
過橋,ns,地名,place
。,w,標點符號,x
,,,
兩,m,數詞,x
隻,q,量詞,x
羊,n,名詞,per
走,v,動詞,x
到,v,動詞,x
橋,n,名詞,obj
中間,f,方位詞,x
，,w,標點符號,x
白羊,n,名詞,per
退,v,動詞,x
回去,v,動詞,x
，,w,標點符號,x
讓,v,動詞,x
黑羊,n,名詞,per
先,d,副詞,x
過,v,動詞,x
橋,n,名詞,obj
。,w,標點符號,x
,,,
白羊,n,名詞,per
等,u,助詞,x
黑羊,n,名詞,per
過,v,動詞,x
了,y,語氣詞,x
橋,n,名詞,obj
，,w,標點符號,x
再,d,副詞,x
走,v,動詞,x
過去,v,動詞,x
，,w,標點符號,x
兩,m,數詞,x
隻,q,量詞,x
羊,n,名詞,per
都,d,副詞,x
過,v,動詞,x
橋,n,名詞,obj
了,y,語氣詞,x
。,w,標點符號,x
,,,
放假,v,動詞,x
了,y,語氣詞,x
，,w,標點符號,x
我們,r,代詞,per
全家,n,名詞,per
去,v,動詞,x
曼谷,ns,地名,place
玩,v,動詞,x
，,w,標點符號,x
在,p,介詞,x
曼谷,ns,地名,place
的,u,助詞,x
叔叔,n,名詞,per
開車,v,動詞,x
來,v,動詞,x
接,v,動詞,x
我們,r,代詞,per
。,w,標點符號,x
,,,
我,r,代詞,per
看到,v,動詞,x
路上,s,處所詞,place
有,vyou,有,x
一,m,數詞,x
種,q,量詞,x
車,n,名詞,obj
，,w,標點符號,x
只,d,副詞,x
有,vyou,有,x
三,m,數詞,x
個,q,量詞,x
輪子,n,名詞,obj
。,w,標點符號,x
我,r,代詞,per
好奇的,a,形容詞,x
問,v,動詞,x
叔叔,n,名詞,per
：,w,標點符號,x
「,w,標點符號,x
那,r,代詞,x
是,vshi,是,x
什麼,r,代詞,x
車,n,名詞,obj
？,w,標點符號,x
」,w,標點符號,x
,,,
叔叔,nr,人名,per
說,v,動詞,x
：,w,標點符號,x
「,w,標點符號,x
那,r,代詞,x
是,vshi,是,x
嘟嘟車,n,名詞,obj
。,w,標點符號,x
」,w,標點符號,x
,,,
我,r,代詞,per
又,d,副詞,x
問,v,動詞,x
：,w,標點符號,x
「,w,標點符號,x
誰,r,代詞,x
可以,v,動詞,x
坐,v,動詞,x
嘟嘟車,n,名詞,obj
啊,y,語氣詞,x
？,w,標點符號,x
」,w,標點符號,x
,,,
叔叔,n,名詞,per
笑,v,動詞,x
著,v,動詞,x
說,v,動詞,x
：,w,標點符號,x
「,w,標點符號,x
如果,c,連詞,x
我,r,代詞,per
沒,d,副詞,x
開車,v,動詞,x
來,v,動詞,x
接,v,動詞,x
你們,r,代詞,per
，,w,標點符號,x
你們,r,代詞,per
就,d,副詞,x
可以,v,動詞,x
坐,v,動詞,x
嘟嘟車,n,名詞,obj
來,v,動詞,x
我家,n,名詞,obj
了,y,語氣詞,x
。,w,標點符號,x
」,w,標點符號,x
,,,
妹妹,n,名詞,per
高興的,a,形容詞,x
說,v,動詞,x
：,w,標點符號,x
「,w,標點符號,x
以後,f,方位詞,x
叔叔,n,名詞,per
你,r,代詞,per
不要,d,副詞,x
來,v,動詞,x
接,v,動詞,x
我們,r,代詞,per
，,w,標點符號,x
我們,r,代詞,per
就,d,副詞,x
可以,v,動詞,x
坐,v,動詞,x
嘟嘟車,n,名詞,obj
了,y,語氣詞,x
。,w,標點符號,x
」,w,標點符號,x
